,Unnamed: 0,DICE,FN,FP,IoU,TN,TP,n_pred,n_ref,prediction_file,reference_file,challenge_DICE,challenge_FP,challenge_FN,num_pred_conn_comps,num_gt_conn_comps
200,200,0.8503947368421053,2243,31,0.7397275952844226,45431263,6463,6494,8706,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_3eac8f16d4_09302001.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_3eac8f16d4_09302001.nii.gz,0.8503947368421053,0.0,9.741319416046142,3,5
201,201,0.0,0,130,0.0,52159870,0,130,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_3f2ee0274d_09162002.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_3f2ee0274d_09162002.nii.gz,0.0,1.6173327255249024,0.0,4,0
202,202,0.0,0,3,0.0,52159997,0,3,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_3f3df20439_05092005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_3f3df20439_05092005.nii.gz,0.0,0.0373230628967285,0.0,2,0
203,203,0.6499754540991655,1121,6722,0.4814545454545454,45584875,7282,14004,8403,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_3f5a9f616f_06032007.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_3f5a9f616f_06032007.nii.gz,0.6499754540991655,1.965681312561035,4.279711212158203,47,64
204,204,0.7235978520286396,3588,118,0.566904288886292,45431443,4851,4969,8439,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_3fd361ec14_10242004.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_3fd361ec14_10242004.nii.gz,0.7235978520286396,0.0,2.301588878631592,1,3
205,205,0.0,0,113,0.0,58879887,0,113,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_402c061122_02222003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_402c061122_02222003.nii.gz,0.0,1.405835369110107,0.0,5,0
206,206,0.0,0,54,0.0,45439946,0,54,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_402c061122_08252003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_402c061122_08252003.nii.gz,0.0,0.6718151321411132,0.0,6,0
207,207,,0,0,,45120000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_404f8c732f_06142007.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_404f8c732f_06142007.nii.gz,,0.0,0.0,0,0
208,208,0.144927536231884,294,1,0.078125,52159680,25,26,319,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_4076ea9a15_04292005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_4076ea9a15_04292005.nii.gz,0.144927536231884,0.0,2.5628503189086915,2,4
209,209,0.0,0,3,0.0,79519997,0,3,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_4095c12e2d_11302006.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_4095c12e2d_11302006.nii.gz,0.0,0.0373230628967285,0.0,3,0
210,210,0.6815486571328915,323,590,0.5169312169312169,52158110,977,1567,1300,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_40a125468a_07032004.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_40a125468a_07032004.nii.gz,0.6815486571328915,6.942089698791504,0.0,9,3
211,211,0.8902868646200301,1345,1707,0.8022675736961451,45424565,12383,14090,13728,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_40f0749cb7_10062001.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_40f0749cb7_10062001.nii.gz,0.8902868646200301,0.2114973564147949,0.3981126708984375,3,3
212,212,0.0,0,943,0.0,52159057,0,943,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_411801de5a_08252002.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_411801de5a_08252002.nii.gz,0.0,11.73188277053833,0.0,6,0
213,213,,0,0,,53600000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_416d3b9b78_08142006.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_416d3b9b78_08142006.nii.gz,,0.0,0.0,0,0
214,214,,0,0,,93760000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_41bd54f97a_03252007.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_41bd54f97a_03252007.nii.gz,,0.0,0.0,0,0
215,215,0.0,0,2452,0.0,52157548,0,2452,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_41f4d41517_11132004.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_41f4d41517_11132004.nii.gz,0.0,30.50538340759277,0.0,8,0
216,216,0.0658873538788522,0,879,0.034065934065934,45439090,31,910,31,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_41fadf6520_02272003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_41fadf6520_02272003.nii.gz,0.0658873538788522,10.699278030395508,0.0,3,1
217,217,0.7923526287838556,1410,545,0.6561125769569042,92314315,3730,4275,5140,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_424e9b79c5_05112003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_424e9b79c5_05112003.nii.gz,0.7923526287838556,6.556418048858642,0.0124410209655761,9,6
218,218,0.8628918330724294,2092,1499,0.7588476260828688,52145109,11300,12799,13392,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_4250de48c8_02122001.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_4250de48c8_02122001.nii.gz,0.8628918330724294,0.4478767547607422,5.187905742645263,12,11
219,219,0.7568375429681662,2922,332,0.6088001923539312,52151682,5064,5396,7986,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_42e9f16c09_01052003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_42e9f16c09_01052003.nii.gz,0.7568375429681662,1.3436302642822264,15.066076389312745,4,5
220,220,0.8143498042199712,10325,1386,0.6868381645095732,45402604,25685,27071,36010,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_43323b7d42_05272001.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_43323b7d42_05272001.nii.gz,0.8143498042199712,0.5100818595886231,13.672682041168212,9,8
221,221,0.8787995382839554,140,175,0.7838023335621139,50878543,1142,1317,1282,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_43647ff727_03022006.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_43647ff727_03022006.nii.gz,0.8787995382839554,0.0,0.0,1,1
222,222,,0,0,,45440000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_437d2c96fe_11162003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_437d2c96fe_11162003.nii.gz,,0.0,0.0,0,0
223,223,0.0,0,135,0.0,46399865,0,135,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_43c9c71b31_05142007.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_43c9c71b31_05142007.nii.gz,0.0,1.6795378303527833,0.0,3,0
224,224,0.7028571428571428,0,104,0.5418502202643172,101759773,123,227,123,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_4404466919_09102005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_4404466919_09102005.nii.gz,0.7028571428571428,0.796225341796875,0.0,3,1
225,225,0.0,0,24,0.0,45439976,0,24,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_4481687483_10172003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_4481687483_10172003.nii.gz,0.0,0.2985845031738281,0.0,2,0
226,226,0.0,0,79,0.0,87839921,0,79,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_448225c237_01162006.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_448225c237_01162006.nii.gz,0.0,0.9828406562805176,0.0,1,0
227,227,0.9031383872571064,4966,11404,0.8233840775944846,45347313,76317,87721,81283,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_44b08f570e_02102001.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_44b08f570e_02102001.nii.gz,0.9031383872571064,42.24970719909668,0.1741742935180664,19,12
228,228,0.0,0,34,0.0,52159966,0,34,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_44b95650c3_10022003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_44b95650c3_10022003.nii.gz,0.0,0.4229947128295898,0.0,2,0
229,229,0.0,0,313,0.0,52159687,0,313,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_44bf7dc508_07252002.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_44bf7dc508_07252002.nii.gz,0.0,3.8940395622253416,0.0,4,0
230,230,0.0,0,265,0.0,99039735,0,265,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_44c04dcf65_10032003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_44c04dcf65_10032003.nii.gz,0.0,3.2968705558776854,0.0,3,0
231,231,,0,0,,93600000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_44cfacfd6e_04152007.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_44cfacfd6e_04152007.nii.gz,,0.0,0.0,0,0
232,232,0.0,0,100,0.0,38719900,0,100,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_44d6ba6772_07132003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_44d6ba6772_07132003.nii.gz,0.0,1.2441020965576173,0.0,1,0
233,233,0.9471682163989856,8,242,0.8996386993175431,52157509,2241,2483,2249,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_456d14846b_09012003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_456d14846b_09012003.nii.gz,0.9471682163989856,0.1866153144836425,0.0,2,1
234,234,0.6515151515151515,74,18,0.4831460674157303,52479822,86,104,160,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_456e6f9dc2_07282005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_456e6f9dc2_07282005.nii.gz,0.6515151515151515,0.2239383773803711,0.0,2,1
235,235,0.6771212545505461,2296,10,0.5118543607112617,45435276,2418,2428,4714,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_465176d213_05162002.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_465176d213_05162002.nii.gz,0.6771212545505461,0.0,9.927934730529785,3,4
236,236,0.8561946902654868,103,157,0.7485493230174082,48638966,774,931,877,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_46ee4ddd68_03192007.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_46ee4ddd68_03192007.nii.gz,0.8561946902654868,0.2861434822082519,0.1866153144836425,11,10
237,237,0.0,0,177,0.0,45439823,0,177,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_474d7af918_12092004.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_474d7af918_12092004.nii.gz,0.0,2.2020607109069825,0.0,2,0
238,238,0.9369940974024724,1556,1721,0.8814570973809869,103812356,24367,26088,25923,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_4776e75543_04012007.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_4776e75543_04012007.nii.gz,0.9369940974024724,1.443158432006836,0.0,7,4
239,239,0.0,0,1831,0.0,51838169,0,1831,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_4785066413_08242006.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_4785066413_08242006.nii.gz,0.0,22.77950938796997,0.0,3,0
240,240,0.519185360094451,8357,1417,0.3506079330277058,52144949,5277,6694,13634,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_47cd731006_01252002.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_47cd731006_01252002.nii.gz,0.519185360094451,1.3436302642822264,0.0,26,12
241,241,,0,0,,50400000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_47f4460050_08062006.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_47f4460050_08062006.nii.gz,,0.0,0.0,0,0
242,242,0.872389409636573,591,5617,0.7736619512906519,52132572,21220,26837,21811,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_4848bebb10_02232003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_4848bebb10_02232003.nii.gz,0.872389409636573,1.59245068359375,0.7340202369689941,9,21
243,243,0.0,0,319,0.0,52159681,0,319,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_48a34ccdf0_02152003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_48a34ccdf0_02152003.nii.gz,0.0,3.968685688018799,0.0,5,0
244,244,,0,0,,58400000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_48c70dc4a3_04132007.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_48c70dc4a3_04132007.nii.gz,,0.0,0.0,0,0
245,245,,0,0,,44960000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_48c70dc4a3_10202006.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_48c70dc4a3_10202006.nii.gz,,0.0,0.0,0,0
246,246,0.701779359430605,1565,530,0.5405701754385965,92315440,2465,2995,4030,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_48cb8662f7_03072003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_48cb8662f7_03072003.nii.gz,0.701779359430605,2.003004375457764,3.0729321784973145,11,14
247,247,,0,0,,49120000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_48d5467561_01272006.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_48d5467561_01272006.nii.gz,,0.0,0.0,0,0
248,248,0.0,0,87,0.0,51039913,0,87,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_48d5467561_10282005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_48d5467561_10282005.nii.gz,0.0,1.082368824005127,0.0,1,0
249,249,0.878774800835151,10000,393,0.7837629777583588,52111937,37670,38063,47670,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_49479d6e64_06072002.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_49479d6e64_06072002.nii.gz,0.878774800835151,0.0,2.314029899597168,8,9
250,250,0.6313659359190557,536,557,0.4613109906357812,52157971,936,1493,1472,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_49f3d297b0_07242003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_49f3d297b0_07242003.nii.gz,0.6313659359190557,5.623341476440429,0.8957535095214844,9,8
251,251,,0,0,,36160000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_4a0d2e5166_11242006.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_4a0d2e5166_11242006.nii.gz,,0.0,0.0,0,0
252,252,0.5799930289299408,840,365,0.4084437898870888,45437963,832,1197,1672,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_4a255db7bd_05242003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_4a255db7bd_05242003.nii.gz,0.5799930289299408,1.4804814949035645,3.495926891326904,11,13
253,253,0.3855403661661025,2657,95914,0.238804587049693,52030505,30924,126838,33581,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_4b688f46b0_02182005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_4b688f46b0_02182005.nii.gz,0.3855403661661025,2.699701549530029,0.1866153144836425,14,127
254,254,,0,0,,44960000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_4bab91dccd_01052006.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_4bab91dccd_01052006.nii.gz,,0.0,0.0,0,0
255,255,0.6680032076984763,1539,117,0.5015051173991572,45436678,1666,1783,3205,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_4be28f9cd7_02032002.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_4be28f9cd7_02032002.nii.gz,0.6680032076984763,0.6966971740722656,3.0729321784973145,10,6
